sample_key,dataset,source_version,identity_id,capture_date,day_number,occurrence,camera_id,cowshed_id,relative_camera_position,rgb_path,thermal_array_path,rgb_sha256,thermal_sha256,phash,mapping_state,payload_status,exact_duplicate_state,near_duplicate_state,duplicate_group_id,protocol_role,gallery_candidate,query_candidate,cohort_status,exclusion_reason,license_id
6763_2_1,holstein,2.0,6763,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_2_1.jpg,holstein/extracted/Temperature/6763/6763_2_1.npy,96e554835ac68a56ac67a5af6517eb734dc9c104e92738a4fbacf4c5ae4495de,e8fc27042d21be2df044a389177f48feb435a0543d7c35365bff2477772ecd3e,f5f2c00153f93ac9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6763_3_1,holstein,2.0,6763,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_3_1.jpg,holstein/extracted/Temperature/6763/6763_3_1.npy,95a388869da95aa1c2600a70db22be74a413a40e107a8bcd38c06ed53b3d3b38,e640e4ece7e8c12f6b89bd7d10b2127d3bdf192d6ee7ded57fb3f8c4a88d56db,f1f04103f3ea3cc9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6763_4_1,holstein,2.0,6763,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_4_1.jpg,holstein/extracted/Temperature/6763/6763_4_1.npy,b70849c1295a5cfebffe119672fdb2f8b89033b379d8a64a7d40e9fc6bae658c,e77ea216b87ce9addca864bd0651d44f2f99236615fd376d00def3b7fa1b78d8,f1f1c30272a83dcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6763_5_1,holstein,2.0,6763,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_5_1.jpg,holstein/extracted/Temperature/6763/6763_5_1.npy,ca55fc684129c4719acc127a1dad40a2fc5580cf3986d2350c1a148b50f734c1,eeed2c21e7cc6f887da5de24be1f8458ce5c6c7fb2d670528b5ee0a72766cde0,f1f3410372b81dcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6763_6_1,holstein,2.0,6763,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_6_1.jpg,holstein/extracted/Temperature/6763/6763_6_1.npy,5e230002282f42b2ba71fcdf4794e4e87213c563ede73e1e1dc21b9ce94c543c,29dcf0f5935dc4859645e6a881a12e6a4b36c2b100e2103009ca1f8ce3d5c4e5,f0f5c30212f53dca,exact-metadata,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
6763_7_1,holstein,2.0,6763,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_7_1.jpg,holstein/extracted/Temperature/6763/6763_7_1.npy,f80eb4225cc8fc392b0231fb913e2a81177687f8a7b2ab89e19ed001ae271cef,088e9a91b2caa15968544266a16c44feaff77174812f529a9b3346548e2f98e5,f0f5cb0352a03dcb,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
6763_7_2,holstein,2.0,6763,2018-07-07,7,2,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_7_2.jpg,holstein/extracted/Temperature/6763/6763_7_2.npy,101c60a473e4cfe6fb6f50201e76309f238cabe3cc3f09e5c2a26146bb1ab644,60d5f2122e4cdefac5f72f4752e32a691534129f126952c9fb6e0c7062df5cf0,f1f4430353e03cdb,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
6763_8_1,holstein,2.0,6763,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_8_1.jpg,holstein/extracted/Temperature/6763/6763_8_1.npy,1afe78c999c0a5931f76cf3b12803d609d9941896593f027590a1eecc4db7339,2766c85591fcf7fc4da3f7f3e46bc303437f2bcb7d12342cb69216785da5a937,f1f3c10332e83ccb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6763_9_1,holstein,2.0,6763,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6763/6763_9_1.jpg,holstein/extracted/Temperature/6763/6763_9_1.npy,2e8830e3a250f2e6f1972f487da7cfbe00df775b51aa70750a35947f1dd7911b,a9b90547ec331441d6c51ae1a444e8d1a1b5d3576bdfd4d71daed20b142fecff,f1f2413332f81d8b,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6769_1_1,holstein,2.0,6769,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_1_1.jpg,holstein/extracted/Temperature/6769/6769_1_1.npy,318a7ab2cbe03e40d3db7597d68bf14a0f3dc0c9a3c9d7df6397a4fe6457e557,24a82718c10e3c0bf05da906d5cc7227de4e4c0f1d590eb08092e57f73570da4,faf19312f163da10,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6769_2_1,holstein,2.0,6769,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_2_1.jpg,holstein/extracted/Temperature/6769/6769_2_1.npy,ae8de834e67a451045fdb1976b3964f1174879024e8c9ed39711685e49c193fb,ae0ddf1f045da819bf312b8185f8fd69644e58d1c22857d13311c4629cb1a8eb,f1f2c0417bf8324b,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6769_3_1,holstein,2.0,6769,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_3_1.jpg,holstein/extracted/Temperature/6769/6769_3_1.npy,3fe912c2fab5b30366481708b2253fd61551ac2cfe6c2c6a7d54cf4f929479c9,cdafe5708df6e73187f121ee50acc0de5f8c6b7e975842a5656e434c444df501,f0f2c1127bf1158b,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6769_4_1,holstein,2.0,6769,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_4_1.jpg,holstein/extracted/Temperature/6769/6769_4_1.npy,6d32732c2233e0ad2a72c2022fe4871c048db7d2e10091ff36b67c89ccdc7fa3,a1ce29e9176a92d70c7010f25b0b697554fffdca9fe8e0ba4a0cbc29fb5c8aa8,f1f2c10332e11fcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6769_5_1,holstein,2.0,6769,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_5_1.jpg,holstein/extracted/Temperature/6769/6769_5_1.npy,6c1ec8058b6d35d239a2dd5c245894842c19d0e258a073a9ac6bf1a58c152798,3896489fd054509de68be742b466b072b46b20f4339863b0314af57e5e3d7d7b,f0f3c34332e01fc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6769_6_1,holstein,2.0,6769,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_6_1.jpg,holstein/extracted/Temperature/6769/6769_6_1.npy,e9c744679c54a755cd1d66df1fea35e82379bc2c924135d842c3ddb56a99bdfa,148b2de7ef8e3d1498640f7c48a693da9ca983899c8387485be95cd3064f7115,f0f3c31270aa1fc9,rank-derived,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
6769_6_2,holstein,2.0,6769,2018-07-06,6,2,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_6_2.jpg,holstein/extracted/Temperature/6769/6769_6_2.npy,381f14c49ba24705980c20bedb71676bccbd3b739bb34d883796e36ca4e349a3,35f6642d75dba73b0de03009087a53a7cb10ec6704d1bbed43028e4d85fd5df4,f0f3cb1270a11ecb,rank-derived,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
6769_8_1,holstein,2.0,6769,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_8_1.jpg,holstein/extracted/Temperature/6769/6769_8_1.npy,c8112bf49a3151140d7833705d3500a3462ec914c42433129a9e70f234b1a2d2,b8f8114dfcd6fd01a3cafb8bfc8ca0fd9164bdfe36a2454e1028b5bd6915aa8a,f1f3c30270e11ecb,rank-derived,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6769_8_2,holstein,2.0,6769,2018-07-08,8,2,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_8_2.jpg,holstein/extracted/Temperature/6769/6769_8_2.npy,4d0e502441d39a8cba80b81770f304e560ac624b7aaba554d33eb5fe1d5b13cd,ef8d1c8d26be5bf319e0d6c4b61c7fd987715b6099f3fcb8751e1ce06def69b0,f3f3c1027ae03d89,rank-derived,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6769_9_1,holstein,2.0,6769,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6769/6769_9_1.jpg,holstein/extracted/Temperature/6769/6769_9_1.npy,ba17b75e7d7c6599652884d9ae20dbc65a2601b87aaae60b28c52126cac68192,4a69b537f7720933479b591ad8b7ab9bad6864df9662100397caeb5f0cecb3e5,f1f241333ae21f89,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6806_1_1,holstein,2.0,6806,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_1_1.jpg,holstein/extracted/Temperature/6806/6806_1_1.npy,8878790c38db2342b6bbb7722207e7f6c106476f104718cab459004040d33c51,53874e504394047d4b255239071997c8684156f039b8db8b7c5854f0d069f91c,fef9c1029d3de021,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6806_2_1,holstein,2.0,6806,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_2_1.jpg,holstein/extracted/Temperature/6806/6806_2_1.npy,8a14884b9556c3a368d37795e99c48e42bd609d1481d17adc2bda45d812c9761,f7f56718aadece2f1879e4ee614ba3fdc33eaf43362a8fb1843e1533ca4293cc,fcf2414158f833cb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6806_3_1,holstein,2.0,6806,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_3_1.jpg,holstein/extracted/Temperature/6806/6806_3_1.npy,bd33d82c021b6b9bc053174d3aeec920dcc335f7ab5c9b5375edf325abeb9bbc,2f2d0d27443c3a26750a634de7a0d907dd54bf8f5ae3616774f5c048abe3f186,d1f4c10352f83dcb,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6806_3_2,holstein,2.0,6806,2018-07-02,3,2,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_3_2.jpg,holstein/extracted/Temperature/6806/6806_3_2.npy,d04cad6c6e9b084fb8f077a9634b878dd3c12ea9881e7dd01a784839ad428684,779a0d12647d1dfbb6879a194481d4ce779234c54dcb51b84566a1ac746aaa94,d9f0c1035bfa34c9,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6806_4_1,holstein,2.0,6806,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_4_1.jpg,holstein/extracted/Temperature/6806/6806_4_1.npy,fbc34d89a32226051e3bb5b49f7311b7a4568cb7751b1ff32eab1806ff97b74a,9964bba3b41f4217dd91a40e047318220cd86c4d16c5e189ca62f81d6ecc1395,f8f04303dab037cb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6806_5_1,holstein,2.0,6806,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_5_1.jpg,holstein/extracted/Temperature/6806/6806_5_1.npy,57596d19d254f679543a94374b678fdc0d147681dfbf2cf695b678833066ff93,9476fbaa184b3c64959b9131166d3c8b8176dbd0e69843ee07b3dfaa2ea51c2b,f8f3434358a03fc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6806_6_1,holstein,2.0,6806,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_6_1.jpg,holstein/extracted/Temperature/6806/6806_6_1.npy,c2e380b76ab0483bc712c1d5132f2a63cf410a405ac669bbd7bd5f48062429ff,d041b13726607049595189adaf6299529b9cc0f9698696d7820af7c96b7b8e30,f0f043539aa837cb,rank-derived,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
6806_6_2,holstein,2.0,6806,2018-07-06,6,2,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_6_2.jpg,holstein/extracted/Temperature/6806/6806_6_2.npy,bcd668b4df75287310e76ffd5e449319cabf587de33aa0e5d85eee62524252d3,63d34149b18afd173209f061ee62c285d88affd5aaad85195d4e9d89d7fb391f,e3f543035aa431db,rank-derived,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
6806_7_1,holstein,2.0,6806,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_7_1.jpg,holstein/extracted/Temperature/6806/6806_7_1.npy,88ccbd2e3d0ab28a197c63e7cfea441932f6e1a316a377b27060cbe1bee2fd68,f724a8b673c3377bf8e8c5e244cfaacf33c61549477d877527398ed21ef17b38,d5f54302d8f033cb,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
6806_7_2,holstein,2.0,6806,2018-07-07,7,2,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_7_2.jpg,holstein/extracted/Temperature/6806/6806_7_2.npy,0446637e5c543813e7eadd52d9c398317f045e81db8110508765b5bd3e8cd202,5f87059844b52cfc70809e33172b23ae0096b1f5440f20a71046b97a2abb00eb,d5f503035bf2318b,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
6806_8_1,holstein,2.0,6806,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_8_1.jpg,holstein/extracted/Temperature/6806/6806_8_1.npy,131cf4e92d588be31afd59be65ffd21392c2dc3d6ebc424396a35bdf90b69950,8a8a2931c1874ce3efeed9f07199f5e7aac054c53c0c09667ce6503380427b12,f0f5430398f037cb,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
6806_8_2,holstein,2.0,6806,2018-07-08,8,2,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_8_2.jpg,holstein/extracted/Temperature/6806/6806_8_2.npy,ada7125874c025f42406f5f238786eebcbc1251d339ef75484bd95614e21e287,1e39caa1dfa8fb2585e88e26721dd8810afda4edeeb402c53974f97b013a918b,d5f44303dea431cb,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
6806_9_1,holstein,2.0,6806,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6806/6806_9_1.jpg,holstein/extracted/Temperature/6806/6806_9_1.npy,6a4a4c3670ff1cfeb18900072a30292960776444471981d5e620bcf3db4c8323,8d6f83533cda334d5c7572f11489a173e1e678bdae0d1d9380fa2092cd63a996,f1f24303baf83389,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
6807_1_1,holstein,2.0,6807,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_1_1.jpg,holstein/extracted/Temperature/6807/6807_1_1.npy,ce952272dc7666116f1d41cefdf13dc084c483e823d7701d047ee598585559eb,7b08a16d99faeba6ec0cd195b542e742c935e089a842638c22ee5580fc9b0c12,bef1cb12f521c21a,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6807_2_1,holstein,2.0,6807,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_2_1.jpg,holstein/extracted/Temperature/6807/6807_2_1.npy,f969010ba3034f6441a947314f13db733e91521df83696f76b5fc009d286dc60,c38cc7ef36992eb2278f4a8ae793bd3514185340b575c16ace3ea09c8f3fd4f6,f9f2c05179e02ec9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6807_3_1,holstein,2.0,6807,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_3_1.jpg,holstein/extracted/Temperature/6807/6807_3_1.npy,df1333707419b34a8eea1a2c0e9530a0465851aeb162dc90702374ad96a44b20,2057b2ef27374d2ee690ac2c24d35f3e2e903d59cfcab9fa9acb0f33ecd01038,b5f2c11271e92b8b,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6807_4_1,holstein,2.0,6807,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_4_1.jpg,holstein/extracted/Temperature/6807/6807_4_1.npy,b5faf2a3b96a5d8d3c78bf7fc579c570c8ec07dfaae6e052d4cbffbe27bccf7a,0ed4d09bdd78054807e03bfe36551f0dfdaba01b7bd9888b2771ea028c62d08f,f3f6c31272e00d8b,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6807_5_1,holstein,2.0,6807,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_5_1.jpg,holstein/extracted/Temperature/6807/6807_5_1.npy,3c87fbb6b1ea03bc19cc23f669ae7a45cec678c0b2360310f72254a334207e68,ca8b70ad002f29ef0d986dd203d8005ba6790b421bbad6f3aeefcf3a4dfa1793,f1f2c13232a81ddb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6807_6_1,holstein,2.0,6807,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_6_1.jpg,holstein/extracted/Temperature/6807/6807_6_1.npy,c67a058eec63530bdc714821708303971c0ad97810be61ef684103f778591789,39f0126293b0923386ff889c610058679e19ccd5cc570bf39e767699f48418b8,f1f6c3123ae00d9b,rank-derived,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
6807_6_2,holstein,2.0,6807,2018-07-06,6,2,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_6_2.jpg,holstein/extracted/Temperature/6807/6807_6_2.npy,16883b6beabae8ad57e0d60337747f2d5a4b8468dc366f13db2d92fb03367e2e,c5c260cb898c6e52cdec7c06ddab4a567572d4a8feaf0fe79ef65a19e5fe41b6,f1f1c31272a20ddb,rank-derived,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
6807_7_1,holstein,2.0,6807,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_7_1.jpg,holstein/extracted/Temperature/6807/6807_7_1.npy,b9dd5ee0a3b6afa53a07497984075024fedf298238fb21ee93f7cfbfb68f7afa,10cde64887792c4fba68da69dfe047192bd91f291f68edfbed8574dd3e0762d7,f1f1c31232e01ddb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6807_8_1,holstein,2.0,6807,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_8_1.jpg,holstein/extracted/Temperature/6807/6807_8_1.npy,0e19a946d359f568eef98f88cc9a9a3d22a30496576b6a374206182444e7f203,fe6b53eeea77332e50930ba69ffa11d60838a9aec0a66ed4de0c6832323c3d64,f0f2c31332a01fdb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6807_9_1,holstein,2.0,6807,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6807/6807_9_1.jpg,holstein/extracted/Temperature/6807/6807_9_1.npy,9c89594bc4761dbf690fce78cb5ef37fa87424c4f3865bc62e0a911110ae9fc9,b316b0966e619afe05e5d3138df345ba5bd7f97e3f83d7f2c6e3fe8beb1cca14,f1f2433332e21d99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6830_1_1,holstein,2.0,6830,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_1_1.jpg,holstein/extracted/Temperature/6830/6830_1_1.npy,d4484011305d16270a1f2b02339fff3546215286f1165f7e213924c3e87553d3,96b7c9acc07f03d51171bc2ba7de95e0ca842e4d1a440768b8183629d3f0c6e8,fee98112b52dc9c1,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6830_2_1,holstein,2.0,6830,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_2_1.jpg,holstein/extracted/Temperature/6830/6830_2_1.npy,f0166e6ba46ee7d40c850a3497c2f424926e67baf367b5c720ab94ae0a9f8d52,fec5ac9c7915224bb06fb8544d8e0637ef0b8187767bda0722d09b4b313caa56,f8f2c1417be832c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6830_3_1,holstein,2.0,6830,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_3_1.jpg,holstein/extracted/Temperature/6830/6830_3_1.npy,23974813fe984d92a01d3dff420618ec614c502cfab539205a4fedaee0a02013,5e6947febac83a60f71c1d61ef28e84cc2d703bd3288ae2419b08f29f88db6e9,b0f2c11339ea1fc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6830_4_1,holstein,2.0,6830,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_4_1.jpg,holstein/extracted/Temperature/6830/6830_4_1.npy,acd6ee1f7d40e1e49cf18c29e339f5b2410f4a411ee9cf8337aebf3866fa193e,dd4c3799ef26d99c520f03c65555d8c353da2d6e1746d3aa7bc9c493c9dab54c,f0f2c31332a81fd9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6830_5_1,holstein,2.0,6830,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_5_1.jpg,holstein/extracted/Temperature/6830/6830_5_1.npy,f66ad5bfe13f5a05f701df11401c0ad02b905a0a8b72db036f9714fc6ea74bfe,797e04784cb4844759549627a3d42cc99b666e62205a9ee367a25d18bb4414c5,f1f2c11372a01fd9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6830_6_1,holstein,2.0,6830,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_6_1.jpg,holstein/extracted/Temperature/6830/6830_6_1.npy,0d821defb2aa60ca281b1b8c5fce1b8f0680140936cebc3b9fdea7f33f4097c4,45fa9cbeec78096f701dd0968a7d04f5fccb9a413b0122b1d3b0d8904f469419,f1e5c30232e11ddb,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
6830_7_1,holstein,2.0,6830,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_7_1.jpg,holstein/extracted/Temperature/6830/6830_7_1.npy,0bcdb44225ef13e9f778761fedee99b286e29e511e5adade2eaf3017449d6a3d,1cf5c478eb50277eb32339a4b844e354e5c9cb1747cd90376e0e87c862c97a98,f1f0c30272a81fdb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6830_8_1,holstein,2.0,6830,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_8_1.jpg,holstein/extracted/Temperature/6830/6830_8_1.npy,e1b59f198eb7b37765ce5440e44968ed6a4f497ed10819d5517145535562472c,cb401b8219aefd887fa142d37e770e20f49c197e3610845ade42be896796b3f0,f1f4c30232e11ddb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6830_9_1,holstein,2.0,6830,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6830/6830_9_1.jpg,holstein/extracted/Temperature/6830/6830_9_1.npy,141d61236d8318e85bfcea26c2cf45f3296df4c53ec24e08fdd59c08e69b0bc0,9ea84b9e57a9f32f61587e5bc4ea927e7500f7021e63e1d160683f198d3cdfee,f1f2412332ea1f99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
6847_1_1,holstein,2.0,6847,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6847/6847_1_1.jpg,holstein/extracted/Temperature/6847/6847_1_1.npy,8461a3361038d784c41ab555f5f537210d24bf02a5b732574ba94f75d77c92d9,1ddd87fbbabf8d6dd21bd874b906fd33d2abe9e37588549bf942fc2b606d204d,bad19312b561d31e,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6847_2_1,holstein,2.0,6847,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6847/6847_2_1.jpg,holstein/extracted/Temperature/6847/6847_2_1.npy,b9863db0b0dbd6fa82b31ddfddc8cdff0315b9cd207c791cc6676849d1ea5305,c9cde10dc2ae7cd818794c8cc9d5e3821247e3b71b1a079a5bc11730299ace5c,f0f2c91970e03ed9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6847_3_1,holstein,2.0,6847,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6847/6847_3_1.jpg,holstein/extracted/Temperature/6847/6847_3_1.npy,2c208aea8665e86203ee38e36043717d82740db5dea69ac2335f76e8495ae362,5ae0127b427aa398c78841a396d0af6aeb53881f2f4196c04973daccff38da11,f9f2c1133be81c89,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6847_4_1,holstein,2.0,6847,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6847/6847_4_1.jpg,holstein/extracted/Temperature/6847/6847_4_1.npy,6534afc9c16a24a52ec1d4f292801b1ba2ba3284077eb151b29960ac1c8f45f5,2b3575315b681e8ee5069ae816e9e259da040445a492b992d396670622f92e4d,f0f0c11372aa1fd9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
6847_5_1,holstein,2.0,6847,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6847/6847_5_1.jpg,holstein/extracted/Temperature/6847/6847_5_1.npy,f451bd767fa41db154669fc11f5a352f2686ecd68b472064c7d2fb24d6cf7229,625a885dd8b63c95d56d61e10eab006db38c33073aa687858343177e60602e02,f0f0cb1332a41ddb,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
6847_6_1,holstein,2.0,6847,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6847/6847_6_1.jpg,holstein/extracted/Temperature/6847/6847_6_1.npy,cd635587e446a51698acabe96820a246d46883205eeeee89983451d41233022f,3213e9b3591cf49e89c9b7ee5339a65b2678991d087f13b4a929274229f7cd88,f0f2c31332e01ddb,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
6847_7_1,holstein,2.0,6847,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/6847/6847_7_1.jpg,holstein/extracted/Temperature/6847/6847_7_1.npy,ec08480cd90522630bd9dbfdcf0ead977d29f60a2ddccfd2a1f4fcb2f0a1fa59,17567f9d8ef4e21e76c4ea0eb4e40bb86fe73ede1c4a35dd037496ec0197488e,f0f5c30272e01ddb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
